Time Quat_X Quat_Y Quat_Z Quat_W Pos_X Pos_Y Pos_Z
2.600000 0.163441 -0.322827 0.690466 -0.626359 -228.458755 1165.091309 34.888542
2.608333 0.163429 -0.322700 0.690495 -0.626397 -228.467346 1165.102661 34.889011
2.616667 0.164206 -0.322549 0.690062 -0.626747 -228.408340 1165.069580 34.918476
2.625000 0.163625 -0.323082 0.690313 -0.626348 -228.429321 1165.062988 34.895786
2.633333 0.163449 -0.323240 0.690393 -0.626225 -228.435043 1165.063843 34.886902
2.641667 0.163391 -0.323275 0.690400 -0.626215 -228.435425 1165.062134 34.884804
2.650000 0.163377 -0.323280 0.690425 -0.626188 -228.439850 1165.061157 34.883430
2.658333 0.163385 -0.323282 0.690413 -0.626198 -228.440430 1165.061035 34.882950
2.666667 0.163426 -0.323237 0.690387 -0.626239 -228.445358 1165.065552 34.884705
2.675000 0.163433 -0.322810 0.690463 -0.626373 -228.466293 1165.095581 34.888401
2.683333 0.163404 -0.323151 0.690432 -0.626240 -228.448471 1165.073364 34.885227
2.691667 0.163405 -0.323260 0.690420 -0.626196 -228.443466 1165.063599 34.886547
2.700000 0.163381 -0.323269 0.690420 -0.626198 -228.438461 1165.065430 34.886055
2.708333 0.163376 -0.323266 0.690416 -0.626206 -228.439362 1165.064331 34.885384
2.716667 0.163405 -0.322829 0.690505 -0.626325 -228.470596 1165.092041 34.889446
2.725000 0.163429 -0.322698 0.690520 -0.626370 -228.476318 1165.100342 34.889145
2.733333 0.163403 -0.323128 0.690450 -0.626232 -228.450333 1165.072388 34.886070
2.741667 0.163412 -0.322781 0.690481 -0.626374 -228.465256 1165.095337 34.888256
2.750000 0.163395 -0.323145 0.690445 -0.626231 -228.447861 1165.071045 34.887203
2.758333 0.163408 -0.323260 0.690422 -0.626193 -228.442108 1165.059082 34.885540
2.766667 0.163438 -0.322844 0.690487 -0.626328 -228.465134 1165.088379 34.888542
2.775000 0.163435 -0.322714 0.690507 -0.626374 -228.471451 1165.099609 34.889565
2.783333 0.163441 -0.322690 0.690502 -0.626391 -228.472931 1165.102661 34.890301
2.791667 0.163417 -0.323112 0.690430 -0.626259 -228.448486 1165.072021 34.887333
2.800000 0.163392 -0.323253 0.690403 -0.626222 -228.440231 1165.067627 34.885471
2.808333 0.163414 -0.323270 0.690405 -0.626206 -228.435211 1165.063843 34.884445
2.816667 0.163408 -0.323274 0.690403 -0.626208 -228.435669 1165.064209 34.883743
2.825000 0.163408 -0.323269 0.690409 -0.626204 -228.438934 1165.066895 34.884834
2.833333 0.163390 -0.323254 0.690411 -0.626213 -228.439011 1165.064819 34.884960
2.841667 0.163404 -0.323272 0.690416 -0.626194 -228.442535 1165.065063 34.882881
2.850000 0.163411 -0.323252 0.690413 -0.626207 -228.440140 1165.067627 34.883816
2.858333 0.163412 -0.323240 0.690412 -0.626214 -228.437943 1165.067261 34.883625
2.866667 0.163410 -0.323234 0.690424 -0.626205 -228.441345 1165.064453 34.884304
2.875000 0.163408 -0.323240 0.690411 -0.626216 -228.439972 1165.063110 34.885239
2.883333 0.163416 -0.322794 0.690482 -0.626366 -228.464645 1165.091675 34.887043
2.891667 0.163416 -0.323137 0.690452 -0.626222 -228.448273 1165.070313 34.885643
2.900000 0.163404 -0.323229 0.690428 -0.626204 -228.441437 1165.065552 34.885017
2.908333 0.163414 -0.322834 0.690484 -0.626344 -228.463974 1165.097290 34.886841
2.916667 0.163401 -0.322687 0.690509 -0.626394 -228.472000 1165.104370 34.888409
2.925000 0.163403 -0.322646 0.690530 -0.626392 -228.473785 1165.105591 34.889618
2.933333 0.163429 -0.322672 0.690515 -0.626389 -228.474487 1165.103882 34.887688
2.941667 0.163402 -0.323106 0.690438 -0.626257 -228.446091 1165.075073 34.884624
2.950000 0.163386 -0.323222 0.690420 -0.626221 -228.438934 1165.064087 34.883907
2.958333 0.163408 -0.322819 0.690486 -0.626351 -228.463150 1165.097534 34.886181
2.966667 0.163416 -0.322709 0.690495 -0.626395 -228.470444 1165.106567 34.887878
2.975000 0.163406 -0.323097 0.690445 -0.626252 -228.447876 1165.073853 34.887032
2.983333 0.163420 -0.322806 0.690496 -0.626343 -228.467911 1165.095337 34.886070
2.991667 0.163414 -0.322706 0.690506 -0.626386 -228.473557 1165.100098 34.887058
3.000000 0.163433 -0.322687 0.690495 -0.626402 -228.472565 1165.103882 34.887657
3.008333 0.163411 -0.323121 0.690437 -0.626248 -228.448196 1165.075562 34.886269
3.016667 0.163430 -0.323249 0.690406 -0.626211 -228.439285 1165.066772 34.884068
3.025000 0.163453 -0.322848 0.690473 -0.626338 -228.464447 1165.094604 34.886604
3.033333 0.163432 -0.322702 0.690499 -0.626390 -228.471802 1165.100586 34.889973
3.041667 0.163466 -0.322645 0.690473 -0.626439 -228.477951 1165.104248 34.890694
3.050000 0.163432 -0.323117 0.690419 -0.626264 -228.448029 1165.072632 34.886127
3.058333 0.163415 -0.323242 0.690414 -0.626209 -228.444336 1165.065186 34.885437
3.066667 0.163407 -0.323271 0.690413 -0.626198 -228.438416 1165.062012 34.884445
3.075000 0.163403 -0.323277 0.690411 -0.626198 -228.438736 1165.061035 34.885326
3.083333 0.163423 -0.322845 0.690473 -0.626348 -228.464249 1165.093994 34.886955
3.091667 0.163421 -0.322690 0.690521 -0.626376 -228.472549 1165.102539 34.890743
3.100000 0.163405 -0.323096 0.690456 -0.626241 -228.450272 1165.074829 34.887791
3.108333 0.163414 -0.322790 0.690497 -0.626352 -228.468658 1165.097534 34.888863
3.116667 0.163406 -0.322690 0.690508 -0.626394 -228.472412 1165.100952 34.888721
3.125000 0.163407 -0.323106 0.690451 -0.626242 -228.447113 1165.071533 34.886604
3.133333 0.163392 -0.323230 0.690432 -0.626203 -228.438644 1165.064331 34.884117
3.141667 0.163412 -0.322836 0.690493 -0.626333 -228.466782 1165.092529 34.887604
3.150000 0.163416 -0.322711 0.690506 -0.626382 -228.472260 1165.101318 34.887054
3.158333 0.163391 -0.323129 0.690456 -0.626228 -228.449753 1165.072021 34.885906
3.166667 0.163400 -0.323243 0.690438 -0.626187 -228.444199 1165.065186 34.885952
3.175000 0.163388 -0.323257 0.690426 -0.626196 -228.438934 1165.062866 34.883900
3.183333 0.163404 -0.322840 0.690485 -0.626342 -228.466217 1165.096191 34.886284
3.191667 0.163426 -0.322720 0.690487 -0.626395 -228.472885 1165.104492 34.888489
3.200000 0.163419 -0.323112 0.690432 -0.626257 -228.448151 1165.072876 34.886009
3.208333 0.163426 -0.322804 0.690489 -0.626350 -228.467178 1165.095459 34.888237
3.216667 0.163411 -0.323145 0.690431 -0.626242 -228.446182 1165.072632 34.886990
3.225000 0.163403 -0.323241 0.690417 -0.626211 -228.440521 1165.065308 34.886425
3.233333 0.163412 -0.323269 0.690404 -0.626208 -228.437744 1165.059937 34.885353
3.241667 0.163401 -0.323256 0.690422 -0.626198 -228.438766 1165.062134 34.885509
3.250000 0.163382 -0.323263 0.690430 -0.626190 -228.440948 1165.063110 34.884575
3.258333 0.163413 -0.322820 0.690493 -0.626341 -228.465439 1165.095215 34.888031
3.266667 0.163425 -0.322693 0.690505 -0.626390 -228.474609 1165.104126 34.889740
3.275000 0.163431 -0.322666 0.690505 -0.626402 -228.475708 1165.105713 34.890644
3.283333 0.163465 -0.322655 0.690488 -0.626418 -228.480789 1165.107300 34.890079
3.291667 0.163443 -0.322697 0.690513 -0.626374 -228.477661 1165.103882 34.890770
3.300000 0.163428 -0.322700 0.690522 -0.626367 -228.476639 1165.103638 34.889458
3.308333 0.163433 -0.322708 0.690521 -0.626363 -228.476791 1165.100586 34.889885
3.316667 0.163446 -0.323115 0.690422 -0.626258 -228.457306 1165.071899 34.886662
3.325000 0.163426 -0.322819 0.690486 -0.626346 -228.471542 1165.095825 34.888435
3.333333 0.163435 -0.322708 0.690500 -0.626386 -228.473328 1165.100098 34.889454
3.341667 0.163409 -0.323129 0.690429 -0.626253 -228.449402 1165.075073 34.885609
3.350000 0.163412 -0.322818 0.690497 -0.626338 -228.467285 1165.095337 34.887798
3.358333 0.163426 -0.322727 0.690498 -0.626380 -228.474060 1165.102661 34.886959
3.366667 0.163410 -0.322696 0.690516 -0.626380 -228.475830 1165.103394 34.888470
3.375000 0.163403 -0.323111 0.690432 -0.626261 -228.447968 1165.074341 34.885635
3.383333 0.163418 -0.322784 0.690497 -0.626354 -228.467575 1165.095703 34.889511
3.391667 0.163427 -0.322698 0.690507 -0.626384 -228.472000 1165.102173 34.889339
3.400000 0.163439 -0.322683 0.690493 -0.626405 -228.470474 1165.105591 34.890041
3.408333 0.163439 -0.322680 0.690500 -0.626398 -228.470779 1165.106323 34.889393
3.416667 0.163467 -0.323091 0.690400 -0.626289 -228.450470 1165.074097 34.888378
3.425000 0.163468 -0.322808 0.690472 -0.626356 -228.468811 1165.094971 34.889347
3.433333 0.163445 -0.322703 0.690503 -0.626382 -228.473755 1165.100952 34.888439
3.441667 0.163442 -0.323127 0.690437 -0.626237 -228.450531 1165.072021 34.885696
3.450000 0.163447 -0.322819 0.690484 -0.626343 -228.467911 1165.096558 34.889103
3.458333 0.163413 -0.323117 0.690452 -0.626233 -228.449768 1165.072876 34.888222
3.466667 0.163408 -0.322813 0.690490 -0.626348 -228.469467 1165.093628 34.887787
3.475000 0.163430 -0.322700 0.690511 -0.626378 -228.475632 1165.103027 34.888527
3.483333 0.163413 -0.323132 0.690450 -0.626227 -228.452194 1165.075806 34.886421
3.491667 0.163405 -0.323252 0.690436 -0.626183 -228.444611 1165.064453 34.884811
3.500000 0.163418 -0.322817 0.690504 -0.626329 -228.466782 1165.092285 34.890205
3.508333 0.163403 -0.323141 0.690455 -0.626220 -228.447021 1165.069824 34.887707
3.516667 0.163401 -0.323234 0.690424 -0.626207 -228.442184 1165.062866 34.886955
3.525000 0.163444 -0.322827 0.690483 -0.626340 -228.467194 1165.095093 34.891048
3.533333 0.163449 -0.322707 0.690502 -0.626379 -228.474136 1165.101807 34.889107
3.541667 0.164214 -0.322561 0.690056 -0.626747 -228.411652 1165.072388 34.917072
3.550000 0.163639 -0.323112 0.690322 -0.626320 -228.434540 1165.060669 34.893959
3.558333 0.163500 -0.322804 0.690462 -0.626361 -228.464462 1165.091675 34.890980
3.566667 0.163447 -0.322728 0.690498 -0.626374 -228.472748 1165.100098 34.889122
3.575000 0.163449 -0.323120 0.690421 -0.626256 -228.454742 1165.073120 34.887493
3.583333 0.163426 -0.323253 0.690419 -0.626196 -228.443924 1165.064819 34.886288
3.591667 0.163425 -0.322864 0.690488 -0.626320 -228.466965 1165.091797 34.889050
3.600000 0.163447 -0.322738 0.690509 -0.626357 -228.473953 1165.101074 34.889282
3.608333 0.163457 -0.322704 0.690504 -0.626377 -228.475815 1165.104980 34.889320
3.616667 0.163490 -0.322664 0.690467 -0.626430 -228.478348 1165.107178 34.890095
3.625000 0.163442 -0.322679 0.690497 -0.626402 -228.478668 1165.103638 34.889343
3.633333 0.163403 -0.323125 0.690437 -0.626248 -228.449341 1165.071655 34.884655
3.641667 0.163408 -0.323248 0.690423 -0.626199 -228.439804 1165.063110 34.884796
3.650000 0.163417 -0.322829 0.690497 -0.626331 -228.464401 1165.092529 34.887829
3.658333 0.163414 -0.322718 0.690502 -0.626383 -228.471451 1165.103149 34.888325
3.666667 0.163436 -0.322693 0.690510 -0.626381 -228.479141 1165.102783 34.889984
3.675000 0.163409 -0.323122 0.690444 -0.626241 -228.451050 1165.072632 34.887550
3.683333 0.163418 -0.322815 0.690507 -0.626327 -228.468506 1165.097290 34.888798
3.691667 0.163422 -0.322711 0.690515 -0.626370 -228.474274 1165.102661 34.891636
3.700000 0.163451 -0.323095 0.690406 -0.626285 -228.454147 1165.073853 34.889755
3.708333 0.163433 -0.322800 0.690472 -0.626369 -228.466690 1165.094360 34.890965
3.716667 0.163441 -0.322715 0.690491 -0.626389 -228.470154 1165.099121 34.890453
3.725000 0.163426 -0.323140 0.690442 -0.626228 -228.448746 1165.070679 34.887268
3.733333 0.163415 -0.323254 0.690415 -0.626203 -228.441742 1165.064697 34.887089
3.741667 0.163450 -0.322834 0.690466 -0.626353 -228.463028 1165.092529 34.890831
3.750000 0.163446 -0.322726 0.690495 -0.626379 -228.471451 1165.100708 34.891151
3.758333 0.163436 -0.323129 0.690420 -0.626256 -228.447708 1165.068604 34.887047
3.766667 0.163415 -0.323256 0.690418 -0.626198 -228.441986 1165.061035 34.887054
3.775000 0.163436 -0.323262 0.690386 -0.626225 -228.447174 1165.064331 34.887539
3.783333 0.163436 -0.322832 0.690459 -0.626366 -228.469025 1165.095825 34.889160
3.791667 0.163429 -0.322700 0.690493 -0.626399 -228.474228 1165.105347 34.888618
3.800000 0.163416 -0.322675 0.690513 -0.626393 -228.474533 1165.107910 34.890778
3.808333 0.163416 -0.323128 0.690440 -0.626239 -228.449326 1165.076050 34.886852
3.816667 0.163413 -0.323261 0.690418 -0.626196 -228.442902 1165.064819 34.887722
3.825000 0.163461 -0.322814 0.690463 -0.626364 -228.476807 1165.093872 34.890408
3.833333 0.163443 -0.322712 0.690503 -0.626378 -228.477921 1165.102905 34.889683
3.841667 0.163410 -0.323123 0.690449 -0.626234 -228.451645 1165.073608 34.886810
3.850000 0.163416 -0.322805 0.690499 -0.626341 -228.469315 1165.093384 34.890289
3.858333 0.163421 -0.322707 0.690510 -0.626379 -228.473358 1165.100220 34.891651
3.866667 0.163422 -0.322689 0.690515 -0.626382 -228.474075 1165.100342 34.891605
3.875000 0.163482 -0.322665 0.690484 -0.626413 -228.480865 1165.101807 34.892284
3.883333 0.163455 -0.322694 0.690506 -0.626381 -228.475815 1165.104004 34.893169
3.891667 0.163442 -0.322700 0.690509 -0.626378 -228.475174 1165.100342 34.895145
3.900000 0.163440 -0.322701 0.690512 -0.626374 -228.474686 1165.101318 34.893269
3.908333 0.163419 -0.323136 0.690448 -0.626226 -228.449371 1165.070923 34.890892
3.916667 0.163428 -0.323267 0.690424 -0.626183 -228.441528 1165.059204 34.887100
3.925000 0.163425 -0.322845 0.690491 -0.626327 -228.465851 1165.090332 34.890896
3.933333 0.163422 -0.323157 0.690437 -0.626227 -228.446808 1165.070679 34.887814
3.941667 0.163421 -0.322802 0.690501 -0.626339 -228.468750 1165.093140 34.890636
3.950000 0.163418 -0.323138 0.690446 -0.626227 -228.451233 1165.068359 34.888302
3.958333 0.163425 -0.322814 0.690490 -0.626345 -228.469498 1165.094604 34.891090
3.966667 0.163427 -0.322701 0.690510 -0.626380 -228.476349 1165.103394 34.890511
3.975000 0.163392 -0.323112 0.690457 -0.626236 -228.450745 1165.073120 34.886852
3.983333 0.163398 -0.323232 0.690439 -0.626192 -228.445053 1165.062012 34.886929
3.991667 0.163411 -0.322812 0.690489 -0.626351 -228.466125 1165.093628 34.891457
4.000000 0.163403 -0.322702 0.690515 -0.626380 -228.473953 1165.103027 34.892044
4.008333 0.163401 -0.323111 0.690438 -0.626254 -228.447495 1165.075317 34.889668
4.016667 0.163417 -0.323234 0.690415 -0.626212 -228.439713 1165.065552 34.888515
4.025000 0.163427 -0.322831 0.690496 -0.626328 -228.467789 1165.093262 34.891979
4.033333 0.163453 -0.322728 0.690508 -0.626361 -228.475220 1165.099854 34.892532
4.041667 0.163442 -0.323108 0.690408 -0.626279 -228.454086 1165.077148 34.889252
4.050000 0.163415 -0.323237 0.690402 -0.626225 -228.440994 1165.066895 34.888691
4.058333 0.163424 -0.322827 0.690468 -0.626362 -228.464752 1165.092896 34.892136
4.066667 0.163417 -0.323156 0.690428 -0.626238 -228.445892 1165.069580 34.888447
4.075000 0.163451 -0.322806 0.690475 -0.626357 -228.465240 1165.093872 34.890121
4.083333 0.163418 -0.323142 0.690437 -0.626235 -228.448776 1165.069580 34.889000
4.091667 0.163421 -0.322803 0.690488 -0.626353 -228.466415 1165.096069 34.891216
4.100000 0.163413 -0.322705 0.690505 -0.626387 -228.471344 1165.102905 34.892895
4.108333 0.163436 -0.322673 0.690506 -0.626396 -228.472977 1165.103882 34.892628
4.116667 0.163436 -0.323138 0.690440 -0.626229 -228.448120 1165.072510 34.889442
4.125000 0.163469 -0.322773 0.690452 -0.626396 -228.469757 1165.098633 34.892380
4.133333 0.163416 -0.323154 0.690416 -0.626253 -228.445908 1165.070313 34.887665
4.141667 0.163413 -0.323254 0.690408 -0.626211 -228.439835 1165.064575 34.886242
4.150000 0.163422 -0.322833 0.690487 -0.626339 -228.464584 1165.093018 34.889080
4.158333 0.163402 -0.323138 0.690442 -0.626236 -228.446640 1165.071655 34.888111
4.166667 0.163382 -0.323244 0.690442 -0.626186 -228.443573 1165.065552 34.888664
4.175000 0.163398 -0.322824 0.690489 -0.626347 -228.464935 1165.094849 34.891861
4.183333 0.163395 -0.323134 0.690432 -0.626250 -228.445435 1165.073242 34.888504
4.191667 0.163376 -0.323225 0.690422 -0.626220 -228.437424 1165.065430 34.887100
4.200000 0.163414 -0.322826 0.690476 -0.626356 -228.462128 1165.096191 34.889416
4.208333 0.163407 -0.322709 0.690506 -0.626386 -228.472382 1165.105835 34.891792
4.216667 0.163411 -0.322663 0.690509 -0.626404 -228.471039 1165.105835 34.892052
4.225000 0.163394 -0.323088 0.690443 -0.626263 -228.442841 1165.065063 34.883930
4.233333 0.163411 -0.322790 0.690498 -0.626352 -228.466339 1165.093018 34.889942
4.241667 0.163472 -0.322679 0.690467 -0.626427 -228.479752 1165.104126 34.892342
4.250000 0.163443 -0.322671 0.690502 -0.626400 -228.475739 1165.102539 34.893875
4.258333 0.163450 -0.322685 0.690504 -0.626389 -228.474609 1165.104126 34.893349
4.266667 0.163471 -0.322671 0.690479 -0.626418 -228.479691 1165.106445 34.892948
4.275000 0.163430 -0.322688 0.690496 -0.626402 -228.474854 1165.103149 34.892479
4.283333 0.163441 -0.322692 0.690512 -0.626378 -228.476074 1165.102051 34.893951
4.291667 0.163421 -0.322691 0.690504 -0.626393 -228.474075 1165.102783 34.894516
4.300000 0.163467 -0.322653 0.690473 -0.626436 -228.477936 1165.106567 34.895550
4.308333 0.163408 -0.323111 0.690443 -0.626247 -228.447739 1165.072021 34.890427
4.316667 0.163401 -0.323248 0.690421 -0.626203 -228.438293 1165.064331 34.889042
4.325000 0.163393 -0.323263 0.690414 -0.626205 -228.435898 1165.063599 34.889362
4.333333 0.163400 -0.323256 0.690417 -0.626203 -228.438324 1165.062866 34.890800
4.341667 0.163386 -0.323245 0.690421 -0.626208 -228.438644 1165.063477 34.889477
4.350000 0.163386 -0.323260 0.690411 -0.626211 -228.437225 1165.066772 34.887077
4.358333 0.163415 -0.322793 0.690490 -0.626358 -228.465576 1165.097534 34.892231
4.366667 0.163408 -0.323111 0.690429 -0.626263 -228.445923 1165.074829 34.891457
4.375000 0.163438 -0.322774 0.690491 -0.626360 -228.465912 1165.094482 34.893169
4.383333 0.163422 -0.323135 0.690435 -0.626240 -228.446793 1165.072876 34.888496
4.391667 0.163430 -0.322791 0.690488 -0.626357 -228.464539 1165.096802 34.892418
4.400000 0.163426 -0.322689 0.690505 -0.626392 -228.470734 1165.104858 34.893818
4.408333 0.163435 -0.322671 0.690516 -0.626387 -228.473907 1165.104248 34.892967
4.416667 0.163413 -0.323107 0.690439 -0.626252 -228.446609 1165.072021 34.889175
4.425000 0.163412 -0.322804 0.690499 -0.626342 -228.466599 1165.094238 34.892273
4.433333 0.163423 -0.322715 0.690500 -0.626384 -228.471848 1165.102173 34.891888
4.441667 0.163409 -0.323119 0.690435 -0.626252 -228.447235 1165.072388 34.888649
4.450000 0.163427 -0.322807 0.690478 -0.626360 -228.465790 1165.096313 34.892208
4.458333 0.163417 -0.322697 0.690506 -0.626389 -228.473038 1165.102295 34.891323
4.466667 0.163418 -0.322679 0.690513 -0.626390 -228.475784 1165.103638 34.893486
4.475000 0.163477 -0.322673 0.690475 -0.626419 -228.478760 1165.103882 34.891426
4.483333 0.163430 -0.323103 0.690428 -0.626262 -228.449493 1165.070557 34.890854
4.491667 0.163434 -0.322819 0.690484 -0.626346 -228.468216 1165.094360 34.892349
4.500000 0.163418 -0.323164 0.690433 -0.626229 -228.445755 1165.072510 34.889542
4.508333 0.163418 -0.323250 0.690412 -0.626208 -228.437943 1165.064819 34.889343
4.516667 0.163404 -0.323265 0.690409 -0.626206 -228.436493 1165.065308 34.888775
4.525000 0.163401 -0.323269 0.690402 -0.626213 -228.435822 1165.064819 34.887890
4.533333 0.163405 -0.323255 0.690391 -0.626230 -228.435425 1165.064087 34.889713
4.541667 0.163424 -0.322825 0.690480 -0.626350 -228.465561 1165.095337 34.890335
4.550000 0.163418 -0.323142 0.690430 -0.626243 -228.446411 1165.073608 34.889153
4.558333 0.163396 -0.323234 0.690425 -0.626207 -228.439514 1165.066162 34.888493
4.566667 0.163408 -0.322809 0.690485 -0.626356 -228.465683 1165.094604 34.888935
4.575000 0.163411 -0.323128 0.690428 -0.626254 -228.445343 1165.073730 34.888988
4.583333 0.163385 -0.323231 0.690419 -0.626218 -228.437347 1165.066284 34.888657
4.591667 0.163437 -0.322818 0.690482 -0.626348 -228.463699 1165.095581 34.890865
4.600000 0.163432 -0.323140 0.690431 -0.626239 -228.445404 1165.073120 34.889542
4.608333 0.163407 -0.323258 0.690408 -0.626210 -228.438187 1165.067017 34.885914
4.616667 0.163415 -0.322819 0.690472 -0.626364 -228.462967 1165.094849 34.890179
4.625000 0.163409 -0.322710 0.690509 -0.626381 -228.471817 1165.102661 34.891743
