Format Version,1.23,Take Name,Robot_base_calib,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-10-22 03.23.54.946 PM,Total Frames in Take,324,Total Exported Frames,324,Rotation Type,ZYX,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.050000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012794,-0.245117,0.022831,400.020416,1529.223389,1.582024,0.317654,407.338379,1468.981079,-8.814385,0.914863,423.344696,1601.756470,-2.947405,0.977832,380.927307,1582.522217,-0.358075,0.000000,393.796295,1475.901489,21.069506,0.950733,355.376312,1494.264282,11.459485,0.871073,351.767761,1539.224365,-0.290730,0.000000,342.219299,1542.088257,-18.743172,0.000000,469.506378,1578.683960,1.920224,0.000000,475.907349,1479.588135,10.942767,0.000000,406.996368,1468.978271,-8.775234,423.281128,1601.704468,-2.903782,,,,393.751038,1476.079834,21.134462,355.861176,1494.133423,11.299372,,,,,,,463.182892,1484.313477,12.213749,,,,485.022614,1537.128052,12.529791,469.485413,1578.639648,1.763485,,,,,,,385.605621,1582.311279,0.148505,362.146576,1536.196045,-0.529945,436.423462,1559.505005,-82.592133,459.317200,1565.244141,-18.444061,,,,,,,,,
7,0.058333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004420,-0.168562,0.035616,399.986694,1529.213745,1.596717,0.247295,407.272705,1468.971436,-8.822888,0.913936,423.326630,1601.740845,-2.947710,0.976755,380.906982,1582.518677,-0.305992,0.000000,393.772644,1475.889282,21.080618,0.951219,355.345337,1494.265625,11.526031,0.868221,351.734558,1539.229614,-0.209332,0.000000,342.162292,1542.100464,-18.648359,0.000000,469.487885,1578.653442,1.853092,0.000000,475.871216,1479.553711,10.844993,0.000000,406.994934,1468.977295,-8.784413,423.296997,1601.706055,-2.913492,,,,393.744781,1476.065918,21.119543,355.696686,1494.111816,11.408091,,,,,,,463.156372,1484.313599,12.226788,,,,485.034821,1537.125244,12.524426,469.487671,1578.641602,1.765609,,,,,,,385.616058,1582.304199,0.149250,362.127228,1536.194824,-0.529259,436.418854,1559.513184,-82.605721,459.297180,1565.234131,-18.472672,,,,,,,,,
8,0.066667,-99.804016,-8.806595,-141.546402,431.051605,1533.679199,-6.789574,0.809941,469.314484,1531.158203,41.364048,0.000000,365.343079,1519.654785,-42.034557,0.000000,463.398773,1483.959106,12.350095,0.884786,389.281982,1559.590210,-38.847847,0.000000,483.847961,1537.911377,12.027020,0.624785,470.263916,1578.340454,2.055821,0.777125,428.436646,1586.092529,-16.805557,0.000000,378.526154,1472.727539,-24.425547,0.000000,-0.002646,-0.178773,0.037263,399.992493,1529.201904,1.578716,0.265760,407.282227,1468.960083,-8.841321,0.925410,423.330994,1601.729736,-2.959468,0.982959,380.911469,1582.506348,-0.325862,0.000000,393.776611,1475.876709,21.059978,0.951087,355.350464,1494.252075,11.499071,0.890348,351.740356,1539.216309,-0.235645,0.000000,342.171326,1542.087280,-18.676298,0.000000,469.492096,1578.643677,1.848898,0.000000,475.876923,1479.543823,10.839089,0.000000,406.985352,1468.968994,-8.813143,423.293671,1601.686401,-2.922436,,,,393.743958,1476.059937,21.120329,355.737915,1494.095947,11.365414,,,,,,,463.144836,1484.319702,12.216449,,,,485.027771,1537.130859,12.528330,469.476685,1578.628540,1.752382,,,,,,,385.617889,1582.305542,0.153035,362.134033,1536.195557,-0.526339,436.414398,1559.505493,-82.612274,459.320068,1565.245117,-18.445969,,,,,,,,,
9,0.075000,-99.716484,-8.725744,-141.391510,431.142456,1533.589111,-6.930289,0.773331,469.271729,1531.096924,41.330677,0.000000,365.562744,1519.470459,-42.377010,0.000000,463.530945,1483.913818,12.255736,0.893951,389.414856,1559.449219,-39.084198,0.000000,483.876221,1537.905884,12.041864,0.632384,470.242432,1578.317871,2.069484,0.780147,428.454529,1586.006470,-16.904732,0.000000,378.786255,1472.552368,-24.774082,0.000000,0.008657,-0.265988,0.015922,400.016418,1529.222290,1.567860,0.330544,407.333801,1468.977905,-8.818624,0.912395,423.347626,1601.753052,-2.961813,0.975288,380.927887,1582.522095,-0.385617,0.000000,393.781342,1475.903198,21.059498,0.949983,355.366180,1494.267456,11.433270,0.865520,351.765167,1539.226563,-0.323677,0.000000,342.223633,1542.088867,-18.779945,0.000000,469.505859,1578.677734,1.925413,0.000000,475.896362,1479.582520,10.962230,0.000000,406.986053,1468.979614,-8.775353,423.282227,1601.693726,-2.917253,,,,393.734375,1476.087891,21.120161,355.861176,1494.131958,11.272192,,,,,,,463.282623,1484.233521,12.129064,,,,485.028809,1537.137451,12.535185,469.481049,1578.638672,1.768254,,,,,,,385.611176,1582.313843,0.153750,362.128296,1536.191406,-0.535071,436.413513,1559.505005,-82.593086,,,,,,,,,,,,
10,0.083333,-99.718613,-8.732097,-141.453827,431.103210,1533.601318,-6.881464,0.779089,469.283966,1531.097900,41.338203,0.000000,365.482483,1519.498291,-42.258499,0.000000,463.502350,1483.917969,12.266068,0.895319,389.346191,1559.472168,-38.988514,0.000000,483.858276,1537.906006,12.034153,0.630277,470.221893,1578.321533,2.079378,0.778518,428.415131,1586.020020,-16.849236,0.000000,378.715485,1472.576416,-24.673208,0.000000,0.022419,-0.311621,0.013545,400.021698,1529.233276,1.584532,0.348298,407.361816,1468.990479,-8.793631,0.909862,423.339111,1601.769531,-2.929557,0.974398,380.921936,1582.528564,-0.386352,0.000000,393.783875,1475.913574,21.073406,0.951087,355.372009,1494.268188,11.415823,0.860205,351.769562,1539.225952,-0.345848,0.000000,342.242035,1542.085205,-18.809830,0.000000,469.498962,1578.705566,1.995384,0.000000,475.906036,1479.612183,11.041388,0.000000,407.005493,1468.996582,-8.738875,423.269989,1601.708252,-2.885325,,,,393.728912,1476.094849,21.122229,355.890503,1494.134033,11.255026,,,,,,,463.255066,1484.231812,12.140890,,,,485.014282,1537.127319,12.528568,469.459503,1578.656494,1.776930,,,,,,,385.611145,1582.302612,0.151306,362.133698,1536.196045,-0.533015,436.410126,1559.512451,-82.599403,459.302917,1565.226074,-18.468857,,,,,,,,,
11,0.091667,-99.791168,-8.802160,-141.589096,431.039795,1533.678589,-6.755064,0.802750,469.337219,1531.151978,41.370770,0.000000,365.307709,1519.653809,-41.956059,0.000000,463.406067,1483.958008,12.351531,0.886976,389.244507,1559.591431,-38.778347,0.000000,483.849060,1537.912720,12.024765,0.628029,470.253479,1578.342285,2.071395,0.779116,428.411896,1586.093384,-16.758617,0.000000,378.508484,1472.724731,-24.365902,0.000000,0.003525,-0.221710,0.031707,399.997284,1529.228271,1.585636,0.312443,407.301300,1468.986206,-8.823092,0.916870,423.331421,1601.758301,-2.942093,0.975359,380.911987,1582.530396,-0.338411,0.000000,393.772552,1475.904175,21.067410,0.951801,355.351593,1494.274658,11.475924,0.872857,351.745483,1539.237305,-0.265856,0.000000,342.189911,1542.105469,-18.713953,0.000000,469.491364,1578.677490,1.903104,0.000000,475.880096,1479.579224,10.907691,0.000000,406.971039,1468.980469,-8.784890,423.265686,1601.699585,-2.897859,,,,393.731110,1476.082275,21.128529,355.820892,1494.154785,11.320829,,,,,,,463.155365,1484.310669,12.220375,,,,485.015320,1537.132935,12.520313,469.476929,1578.638184,1.771236,,,,,,,385.616211,1582.305542,0.157595,362.138306,1536.196411,-0.522703,436.410095,1559.503052,-82.597374,459.303864,1565.227051,-18.466949,,,,,,,,,
12,0.100000,-99.722610,-8.730012,-141.383026,431.139832,1533.583618,-6.930500,0.766639,469.262543,1531.093018,41.335739,0.000000,365.563599,1519.467041,-42.384483,0.000000,463.521637,1483.907471,12.264673,0.894859,389.418640,1559.444214,-39.092445,0.000000,483.871490,1537.897827,12.048182,0.634441,470.242401,1578.310059,2.070037,0.781033,428.457642,1586.000366,-16.910444,0.000000,378.780823,1472.549561,-24.775204,0.000000,-0.010813,-0.146113,0.045177,399.982910,1529.213257,1.588906,0.258150,407.258118,1468.971802,-8.843604,0.925795,423.329102,1601.738525,-2.952560,0.982862,380.908356,1582.520752,-0.297430,0.000000,393.770538,1475.886353,21.066338,0.950805,355.341553,1494.268555,11.529878,0.895140,351.731171,1539.234741,-0.196566,0.000000,342.152039,1542.109741,-18.631363,0.000000,469.489685,1578.645264,1.826302,0.000000,475.865509,1479.543213,10.799161,0.000000,406.962860,1468.979858,-8.814216,423.294556,1601.692993,-2.914738,,,,393.752563,1476.073120,21.125544,355.707153,1494.112671,11.395931,,,,,,,463.273804,1484.223022,12.138656,,,,485.018250,1537.134888,12.539089,469.484924,1578.631348,1.769917,,,,,,,385.608215,1582.302002,0.153899,362.129578,1536.186523,-0.533491,436.408356,1559.519165,-82.586411,459.279053,1565.210815,-18.507004,,,,,,,,,
13,0.108333,-99.715126,-8.731281,-141.369019,431.150146,1533.570923,-6.947263,0.764303,469.261932,1531.089722,41.328072,0.000000,365.584625,1519.441040,-42.415737,0.000000,463.535767,1483.901245,12.258615,0.897898,389.432159,1559.422363,-39.120609,0.000000,483.876617,1537.895264,12.043512,0.641229,470.243103,1578.304443,2.059639,0.784494,428.461487,1585.986450,-16.931120,0.000000,378.805573,1472.526855,-24.800419,0.000000,-0.012116,-0.173781,0.048195,400.016144,1529.213379,1.574307,0.295193,407.295044,1468.972412,-8.857856,0.914088,423.366211,1601.738281,-2.952071,0.978330,380.943756,1582.521362,-0.318437,0.000000,393.793182,1475.885498,21.045935,0.951967,355.369232,1494.269165,11.491881,0.873111,351.765533,1539.236084,-0.233939,0.000000,342.195343,1542.112183,-18.673210,0.000000,469.523895,1578.643677,1.847868,0.000000,475.893188,1479.541138,10.818595,0.000000,406.952271,1468.973267,-8.833528,423.307220,1601.691284,-2.909476,,,,393.765289,1476.052490,21.136726,355.829468,1494.139893,11.321306,,,,,,,463.295044,1484.207642,12.136168,,,,484.993683,1537.133423,12.524486,469.504272,1578.636108,1.764288,,,,,,,385.604095,1582.298950,0.147402,362.132477,1536.188110,-0.528783,436.404602,1559.532227,-82.564476,,,,,,,,,,,,
14,0.116667,-99.706146,-8.724943,-141.386871,431.148956,1533.570313,-6.933021,0.759664,469.274750,1531.085327,41.331059,0.000000,365.574860,1519.438965,-42.385094,0.000000,463.545502,1483.901123,12.255641,0.897451,389.418945,1559.422363,-39.090321,0.000000,483.880341,1537.897217,12.043433,0.640056,470.239594,1578.306641,2.069946,0.783646,428.451721,1585.987183,-16.907677,0.000000,378.805969,1472.523438,-24.781094,0.000000,-0.010131,-0.146846,0.043702,399.994659,1529.207397,1.603197,0.265572,407.270721,1468.965820,-8.827670,0.922968,423.340118,1601.732788,-2.939840,0.983696,380.919525,1582.514404,-0.284756,0.000000,393.782715,1475.880737,21.081924,0.950929,355.353638,1494.262329,11.544500,0.891689,351.742859,1539.228149,-0.183150,0.000000,342.163879,1542.102539,-18.618147,0.000000,469.500854,1578.640137,1.840209,0.000000,475.877747,1479.538452,10.815702,0.000000,406.964905,1468.983887,-8.794785,423.308197,1601.689209,-2.903221,,,,393.763245,1476.066528,21.142366,355.728851,1494.095337,11.406660,,,,,,,463.302002,1484.207397,12.132402,,,,485.005920,1537.140259,12.526155,469.495667,1578.634888,1.773607,,,,,,,385.606049,1582.303955,0.146598,362.138916,1536.189087,-0.529051,436.409912,1559.527100,-82.549332,,,,,,,,,,,,
15,0.125000,-99.692116,-8.717321,-141.399323,431.152283,1533.571289,-6.910892,0.774535,469.287750,1531.086426,41.345543,0.000000,365.574493,1519.432007,-42.352901,0.000000,463.562958,1483.905762,12.263311,0.897678,389.410736,1559.419922,-39.055958,0.000000,483.886353,1537.906128,12.056290,0.640285,470.235138,1578.314331,2.092158,0.784564,428.442047,1585.989258,-16.876259,0.000000,378.818878,1472.516357,-24.759260,0.000000,-0.004033,-0.194151,0.038020,400.021362,1529.234985,1.612118,0.304998,407.312439,1468.993164,-8.806756,0.915174,423.362854,1601.762451,-2.918844,0.978282,380.942139,1582.539917,-0.296877,0.000000,393.798981,1475.909668,21.091003,0.953721,355.375824,1494.286133,11.520031,0.874810,351.769989,1539.250610,-0.215061,0.000000,342.205933,1542.122070,-18.658247,0.000000,469.522125,1578.675171,1.901608,0.000000,475.902069,1479.575073,10.892205,0.000000,406.975616,1469.000854,-8.766532,423.306061,1601.711182,-2.877707,,,,393.765533,1476.079590,21.156519,355.831635,1494.152100,11.361837,,,,,,,463.324860,1484.215576,12.141552,,,,485.000824,1537.133301,12.536943,469.498627,1578.651001,1.797480,,,,,,,385.606476,1582.303467,0.150055,362.126404,1536.191162,-0.543088,436.401917,1559.538086,-82.528114,,,,,,,,,,,,
16,0.133333,-99.663162,-8.719856,-141.386993,431.173492,1533.530640,-6.926045,0.778167,469.300568,1531.070068,41.338303,0.000000,365.610474,1519.353149,-42.380199,0.000000,463.607056,1483.884155,12.258666,0.897678,389.424561,1559.354126,-39.081615,0.000000,483.901398,1537.895386,12.051463,0.640285,470.230469,1578.295410,2.081357,0.784564,428.437103,1585.946289,-16.896130,0.000000,378.876526,1472.446045,-24.780155,0.000000,-0.018368,-0.154336,0.045893,400.018127,1529.230347,1.609473,0.284225,407.286926,1468.988037,-8.822743,0.915174,423.374573,1601.752563,-2.927737,0.978282,380.950897,1582.540283,-0.278936,0.000000,393.795929,1475.903931,21.085344,0.953721,355.370758,1494.291260,11.543601,0.874810,351.767975,1539.258301,-0.182799,0.000000,342.191833,1542.134644,-18.618935,0.000000,469.531372,1578.653076,1.857463,0.000000,475.892853,1479.550171,10.830001,0.000000,406.964478,1468.992798,-8.795977,423.319763,1601.707275,-2.888292,,,,393.762115,1476.063843,21.164301,355.809448,1494.164917,11.387348,,,,,,,463.373749,1484.182129,12.140064,,,,484.992676,1537.128906,12.523651,469.504456,1578.643921,1.788493,,,,,,,385.605530,1582.300903,0.148982,362.119324,1536.192627,-0.532746,436.408752,1559.551636,-82.510590,459.269531,1565.218506,-18.510818,,,,,,,,,
17,0.141667,-99.725967,-8.785685,-141.441086,431.137970,1533.592163,-6.863227,0.777336,469.315674,1531.131348,41.361050,0.000000,365.517975,1519.461548,-42.230553,0.000000,463.531311,1483.924194,12.333833,0.900844,389.385284,1559.436035,-38.997517,0.000000,483.892365,1537.910156,12.051334,0.646325,470.260376,1578.317261,2.057014,0.785774,428.455414,1586.001343,-16.881416,0.000000,378.745483,1472.555176,-24.599508,0.000000,-0.026988,-0.093050,0.057533,400.024353,1529.218018,1.598405,0.269650,407.272949,1468.976807,-8.853841,0.919106,423.386810,1601.737793,-2.949027,0.979672,380.963104,1582.531250,-0.258761,0.000000,393.815002,1475.888550,21.070070,0.954631,355.382385,1494.283813,11.573172,0.879369,351.773834,1539.253540,-0.140219,0.000000,342.178406,1542.135254,-18.565517,0.000000,469.545288,1578.630371,1.782101,0.000000,475.901459,1479.524658,10.727663,0.000000,406.959534,1468.977905,-8.830070,423.333496,1601.688843,-2.908859,,,,393.797028,1476.047974,21.151018,355.790619,1494.165161,11.418104,,,,,,,463.294159,1484.257324,12.209137,,,,484.995239,1537.144043,12.526930,469.528442,1578.623413,1.768259,,,,,,,385.608307,1582.305298,0.149786,362.132141,1536.186035,-0.535876,436.418121,1559.550781,-82.525970,,,,,,,,,,,,
18,0.150000,-99.735016,-8.780921,-141.440979,431.141785,1533.610107,-6.856957,0.788655,469.318359,1531.139404,41.367725,0.000000,365.520111,1519.492798,-42.226486,0.000000,463.527008,1483.935425,12.336561,0.893108,389.393677,1559.463379,-38.989796,0.000000,483.896545,1537.918213,12.058793,0.643859,470.271118,1578.328369,2.067555,0.788926,428.467651,1586.020752,-16.870909,0.000000,378.739990,1472.582764,-24.599051,0.000000,-0.032755,-0.069209,0.057836,400.022308,1529.215454,1.601581,0.247870,407.260437,1468.973633,-8.854012,0.921424,423.390137,1601.732788,-2.955175,0.979316,380.965637,1582.530518,-0.247361,0.000000,393.815704,1475.886475,21.075539,0.955085,355.380951,1494.285645,11.594732,0.886872,351.772064,1539.255859,-0.116910,0.000000,342.169250,1542.138428,-18.538200,0.000000,469.548218,1578.620728,1.756620,0.000000,475.898163,1479.514404,10.698994,0.000000,406.956787,1468.970947,-8.829951,423.339417,1601.687866,-2.915917,,,,393.816559,1476.033447,21.156116,355.753174,1494.181030,11.441708,,,,,,,463.287445,1484.276001,12.210107,,,,485.014496,1537.143677,12.540608,469.528839,1578.633057,1.775533,,,,,,,385.615662,1582.314453,0.152439,362.137543,1536.191528,-0.530213,436.412750,1559.538818,-82.527634,459.256165,1565.191284,-18.541336,,,,,,,,,
19,0.158333,-99.714005,-8.780807,-141.492798,431.127045,1533.606323,-6.816188,0.790515,469.346619,1531.136963,41.374474,0.000000,365.477509,1519.479248,-42.130070,0.000000,463.540497,1483.936035,12.341207,0.891208,389.344727,1559.454956,-38.908302,0.000000,483.897461,1537.923584,12.053760,0.639289,470.253967,1578.332031,2.080709,0.786537,428.432098,1586.017700,-16.819761,0.000000,378.723602,1472.569824,-24.521469,0.000000,-0.022291,-0.078929,0.053897,400.008423,1529.231689,1.633012,0.233419,407.259338,1468.990479,-8.817205,0.923845,423.363800,1601.752930,-2.924771,0.980437,380.942352,1582.543091,-0.222832,0.000000,393.808228,1475.902954,21.109592,0.958094,355.371765,1494.294312,11.620996,0.896046,351.756622,1539.263184,-0.094354,0.000000,342.156433,1542.142700,-18.517471,0.000000,469.525299,1578.649658,1.796443,0.000000,475.891815,1479.545044,10.746716,0.000000,406.982483,1468.984009,-8.798003,423.317810,1601.707153,-2.886901,,,,393.802216,1476.056396,21.181396,355.717407,1494.188477,11.484623,,,,,,,463.304260,1484.269165,12.217199,,,,485.011108,1537.137085,12.534439,469.517853,1578.652344,1.789488,,,,,,,385.622131,1582.303467,0.150621,362.141418,1536.198730,-0.526696,436.419922,1559.540039,-82.521675,,,,,,,,,,,,
20,0.166667,-99.686195,-8.777044,-141.509842,431.119537,1533.588623,-6.803021,0.796211,469.353607,1531.130615,41.376709,0.000000,365.466370,1519.436890,-42.100227,0.000000,463.560150,1483.930542,12.339661,0.893310,389.316925,1559.422485,-38.880531,0.000000,483.893280,1537.927002,12.052715,0.638586,470.229279,1578.330688,2.088087,0.786505,428.398773,1586.000122,-16.799852,0.000000,378.737976,1472.531128,-24.500675,0.000000,-0.022687,-0.043912,0.048666,399.973114,1529.224609,1.658908,0.193336,407.217224,1468.982300,-8.790253,0.930599,423.326263,1601.745361,-2.919755,0.981218,380.906311,1582.536133,-0.190137,0.000000,393.784454,1475.897705,21.144129,0.957625,355.342316,1494.288452,11.677356,0.903409,351.720367,1539.256226,-0.039879,0.000000,342.108948,1542.134277,-18.457386,0.000000,469.490479,1578.642090,1.775349,0.000000,475.861755,1479.538208,10.730755,0.000000,406.986420,1468.989136,-8.767724,423.307800,1601.702515,-2.887648,,,,393.793976,1476.067139,21.189365,355.589630,1494.152466,11.573792,,,,,,,463.323700,1484.270752,12.214774,,,,485.007690,1537.139771,12.533217,469.491425,1578.644043,1.797462,,,,,,,385.625946,1582.314697,0.156909,362.151276,1536.201538,-0.526845,436.420380,1559.530273,-82.552673,459.255219,1565.196045,-18.537521,,,,,,,,,
21,0.175000,0.046130,-0.156653,0.021596,404.058838,1528.846313,5.437006,0.180477,407.534180,1469.015137,-8.610249,0.000000,423.340912,1601.741333,-2.989912,0.000000,449.951599,1489.663818,21.036911,0.891840,380.920319,1582.465210,-0.345318,0.000000,393.934021,1475.838135,21.155012,0.638354,355.335266,1494.239258,11.668423,0.786825,351.933655,1539.093750,-0.241970,0.000000,469.520721,1578.713379,1.823155,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.978302,1468.979370,-8.792877,,,,,,,,,,,,,,,,423.293304,1601.704956,-2.910160,463.456482,1484.170166,12.131265,,,,485.023926,1537.138184,12.538552,355.535980,1494.161621,11.618853,,,,469.501434,1578.630493,1.764497,385.626923,1582.315796,0.160247,362.150909,1536.204712,-0.530422,436.412750,1559.516724,-82.578896,459.263794,1565.210815,-18.529892,,,,,,,,,
22,0.183333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.024564,-0.035024,0.052131,399.995483,1529.217285,1.617410,0.217805,407.236023,1468.975342,-8.836523,0.941996,423.350281,1601.737427,-2.960485,0.985852,380.930115,1582.529419,-0.225451,0.000000,393.808105,1475.889282,21.100359,0.956074,355.365112,1494.281982,11.640664,0.924840,351.742798,1539.250488,-0.073286,0.000000,342.128571,1542.130005,-18.489130,0.000000,469.514435,1578.632446,1.726060,0.000000,475.883911,1479.527832,10.674477,0.000000,406.968964,1468.969727,-8.821607,423.305389,1601.691162,-2.923623,,,,393.813507,1476.032104,21.177176,355.685699,1494.186890,11.505127,,,,,,,463.318512,1484.257935,12.224179,,,,485.019287,1537.144287,12.547911,469.501343,1578.631470,1.757601,,,,,,,385.630310,1582.318848,0.156671,362.145966,1536.201294,-0.527412,436.418701,1559.521484,-82.580208,459.268555,1565.194092,-18.531799,,,,,,,,,
23,0.191667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034995,0.047369,0.052375,399.946442,1529.224609,1.652234,0.140964,407.160980,1468.981445,-8.812392,0.953960,423.307831,1601.740601,-2.958887,0.987894,380.888153,1582.540283,-0.162949,0.000000,393.777405,1475.897827,21.143801,0.961300,355.324188,1494.297363,11.739485,0.946189,351.693207,1539.266724,0.030977,0.000000,342.053070,1542.148071,-18.371008,0.000000,469.474487,1578.627197,1.661155,0.000000,475.838745,1479.521362,10.599920,0.000000,406.977417,1468.978394,-8.797765,423.295776,1601.703369,-2.930325,,,,393.809601,1476.043701,21.184254,355.490692,1494.191162,11.653900,,,,,,,463.336945,1484.259277,12.216477,,,,485.016327,1537.146118,12.531728,469.491791,1578.637573,1.761507,,,,,,,385.631165,1582.315308,0.163704,362.148987,1536.205444,-0.526488,436.405792,1559.503784,-82.600594,459.283813,1565.212769,-18.501282,,,,,,,,,
24,0.200000,-99.702026,-8.791714,-141.506638,431.109100,1533.599976,-6.808585,0.794907,469.341980,1531.144287,41.372211,0.000000,365.452545,1519.456543,-42.102814,0.000000,463.536194,1483.938232,12.347448,0.890777,389.313751,1559.436646,-38.893311,0.000000,483.883789,1537.929077,12.046603,0.632592,470.230743,1578.333862,2.071251,0.782248,428.402496,1586.009521,-16.819155,0.000000,378.711395,1472.551880,-24.490850,0.000000,-0.017673,-0.037469,0.045019,399.957947,1529.224121,1.650796,0.182136,407.206177,1468.981812,-8.795349,0.944402,423.304230,1601.746582,-2.935105,0.985996,380.886261,1582.533813,-0.199495,0.000000,393.776154,1475.897949,21.140102,0.958382,355.331360,1494.284790,11.676483,0.930023,351.704132,1539.251465,-0.043202,0.000000,342.090363,1542.127441,-18.459812,0.000000,469.470978,1578.647705,1.756276,0.000000,475.851959,1479.545044,10.717267,0.000000,406.984924,1468.987915,-8.773685,423.285858,1601.703735,-2.903972,,,,393.792694,1476.057373,21.184809,355.560547,1494.159546,11.575699,,,,,,,463.292053,1484.277344,12.219983,,,,485.027161,1537.146484,12.536555,469.473389,1578.645142,1.774237,,,,,,,385.629547,1582.314331,0.161439,362.144989,1536.211548,-0.526488,436.399475,1559.507935,-82.595108,459.328644,1565.244141,-18.442154,,,,,,,,,
25,0.208333,-99.708809,-8.790491,-141.495819,431.110992,1533.598633,-6.816632,0.798198,469.334595,1531.140137,41.371368,0.000000,365.459808,1519.460693,-42.123043,0.000000,463.530029,1483.934204,12.346008,0.889750,389.323975,1559.438721,-38.909477,0.000000,483.882538,1537.923218,12.048419,0.632912,470.234924,1578.329102,2.070081,0.782681,428.410919,1586.008301,-16.828259,0.000000,378.711151,1472.555054,-24.508097,0.000000,-0.010636,-0.092318,0.035109,399.981476,1529.234131,1.631435,0.240240,407.247070,1468.990967,-8.797326,0.934361,423.323212,1601.758667,-2.944682,0.977885,380.905029,1582.541138,-0.246349,0.000000,393.787567,1475.910522,21.124052,0.959642,355.349579,1494.291016,11.620452,0.908132,351.728088,1539.255249,-0.110491,0.000000,342.131592,1542.126953,-18.536793,0.000000,469.488281,1578.666382,1.794892,0.000000,475.872803,1479.565918,10.779160,0.000000,406.985992,1468.988647,-8.769512,423.272675,1601.696899,-2.906701,,,,393.781281,1476.062866,21.177065,355.682617,1494.199097,11.495352,,,,,,,463.286041,1484.278442,12.217850,,,,485.024445,1537.140747,12.538136,469.477325,1578.635254,1.773497,,,,,,,385.617950,1582.310181,0.156224,362.148407,1536.205811,-0.522465,,,,,,,,,,,,,,,
26,0.216667,-99.718742,-8.791286,-141.518234,431.100220,1533.602783,-6.804930,0.797487,469.341736,1531.132813,41.368282,0.000000,365.432190,1519.482056,-42.086899,0.000000,463.515045,1483.929810,12.342725,0.889543,389.306976,1559.454346,-38.880424,0.000000,483.880005,1537.914185,12.040111,0.632397,470.238007,1578.323730,2.069088,0.782233,428.408569,1586.013672,-16.812824,0.000000,378.679382,1472.572266,-24.479446,0.000000,-0.011208,-0.110719,0.041065,400.002380,1529.222778,1.614881,0.250197,407.270752,1468.980591,-8.817805,0.927922,423.346313,1601.747559,-2.946205,0.977654,380.927063,1582.530029,-0.263491,0.000000,393.801697,1475.897217,21.099966,0.959436,355.366943,1494.279053,11.585931,0.900908,351.749664,1539.244385,-0.141501,0.000000,342.159119,1542.118164,-18.570583,0.000000,469.509674,1578.654175,1.805797,0.000000,475.890350,1479.552734,10.781816,0.000000,406.983856,1468.977417,-8.789539,423.291473,1601.689209,-2.906401,,,,393.802460,1476.045288,21.166336,355.725525,1494.188110,11.443615,,,,,,,463.269897,1484.274170,12.214257,,,,485.025299,1537.132935,12.530237,469.477814,1578.628174,1.772165,,,,,,,385.615662,1582.317017,0.149965,362.141235,1536.196411,-0.522286,,,,,,,,,,,,,,,
